Date,Flow_chavuma,Level_kariba,Flow_nana,Flow_ngonye
2022-02-14,1115.0,478.85,984.0,1082.0
2022-02-15,1161.0,478.85,986.0,1089.0
2022-02-16,1192.0,478.84,989.0,1103.0
2022-02-17,1212.0,478.83,994.0,1122.0
2022-02-18,1245.0,478.84,1016.0,1133.0
2022-02-19,1285.0,478.82,1024.0,1154.0
2022-02-20,1317.0,478.79,1029.0,1161.0
2022-02-21,1317.0,478.78,1037.0,1170.0
2022-02-22,1326.0,478.76,1050.0,1187.0
2022-02-23,1387.0,478.74,1067.0,1228.0
2022-02-24,1468.0,478.73,1065.0,1236.0
2022-02-25,1565.0,478.72,1069.0,1245.0
2022-02-26,1658.0,478.72,1074.0,1267.0
2022-02-27,1733.0,478.71,1077.0,1285.0
2022-02-28,1789.0,478.69,1082.0,1304.0
2022-03-01,1842.0,478.67,1091.0,1317.0
2022-03-02,1893.0,478.64,1099.0,1326.0
2022-03-03,1919.0,478.63,1116.0,1345.0
2022-03-04,1953.0,478.62,1123.0,1377.0
2022-03-05,1955.0,478.6,1130.0,1400.0
2022-03-06,1937.0,478.59,1143.0,1417.0
2022-03-07,1907.0,478.59,1157.0,1452.0
2022-03-08,1876.0,478.58,1162.0,1494.0
2022-03-09,1810.0,478.58,1186.0,1555.0
2022-03-10,1768.0,478.58,1359.0,1613.0
2022-03-11,1696.0,478.57,1289.0,1693.0
2022-03-12,1660.0,478.57,1290.0,1775.0
2022-03-13,1619.0,478.57,1301.0,1899.0
2022-03-14,1592.0,478.55,1314.0,1959.0
2022-03-15,1551.0,478.54,1339.0,2040.0
2022-03-16,1557.0,478.53,1359.0,2122.0
2022-03-17,1673.0,478.52,1453.0,2186.0
2022-03-18,1712.0,478.52,1490.0,2246.0
2022-03-19,1741.0,478.58,1515.0,2301.0
2022-03-20,1789.0,478.63,1566.0,2337.0
2022-03-21,1829.0,478.65,1624.0,2355.0
2022-03-22,1897.0,478.63,1690.0,2367.0
2022-03-23,2002.0,478.65,1764.0,2387.0
2022-03-24,2103.0,478.66,1846.0,2412.0
2022-03-25,2181.0,478.66,1940.0,2430.0
2022-03-26,2237.0,478.68,2029.0,2451.0
2022-03-27,2302.0,478.7,2099.0,2462.0
2022-03-28,2334.0,478.77,2173.0,2474.0
2022-03-29,2388.0,478.81,2195.0,2492.0
2022-03-30,2531.0,478.8,2225.0,2510.0
2022-03-31,2708.0,478.81,2257.0,2536.0
2022-04-01,2829.0,478.8,2273.0,2543.0
2022-04-02,2919.0,478.83,2288.0,2550.0
2022-04-03,3032.0,478.85,2297.0,2559.0
2022-04-04,3080.0,478.88,2310.0,2564.0
2022-04-05,3089.0,478.92,2325.0,2568.0
2022-04-06,3064.0,478.94,2345.0,2580.0
2022-04-07,2989.0,478.97,2363.0,2589.0
2022-04-08,2879.0,478.98,2382.0,2589.0
2022-04-09,2772.0,479.0,2394.0,2580.0
2022-04-10,2685.0,479.02,2387.0,2577.0
2022-04-11,2569.0,479.05,2398.0,2575.0
2022-04-12,2477.0,479.07,2418.0,2580.0
2022-04-13,2376.0,479.11,2429.0,2591.0
2022-04-14,2287.0,479.12,2445.0,2575.0
2022-04-15,2233.0,479.13,2456.0,2650.0
2022-04-16,2219.0,479.15,2456.0,2673.0
2022-04-17,2219.0,479.18,2573.0,2697.0
2022-04-18,2203.0,479.2,2489.0,2737.0
2022-04-19,2144.0,479.23,2494.0,2777.0
2022-04-20,2086.0,479.25,2489.0,2804.0
2022-04-21,2023.0,479.27,2496.0,2849.0
2022-04-22,1960.0,479.33,2507.0,2902.0
2022-04-23,1896.0,479.38,2521.0,2946.0
2022-04-24,1830.0,479.41,2555.0,3009.0
2022-04-25,1783.0,479.43,2573.0,3041.0
2022-04-26,1709.0,479.45,2600.0,3085.0
2022-04-27,1645.0,479.47,2630.0,3112.0
2022-04-28,1580.0,479.51,2644.0,3132.0
2022-04-29,1557.0,479.52,2671.0,3142.0
2022-04-30,1513.0,479.54,2704.0,3134.0
2022-05-01,1478.0,479.55,2755.0,3125.0
2022-05-02,1396.0,479.57,2776.0,3110.0
2022-05-03,1352.0,479.58,2799.0,3092.0
2022-05-04,1302.0,479.61,2837.0,3080.0
2022-05-05,1255.0,479.63,2881.0,3058.0
2022-05-06,1168.0,479.66,2917.0,3041.0
2022-05-07,1134.0,479.69,2955.0,3019.0
2022-05-08,1098.0,479.71,2984.0,3009.0
2022-05-09,1070.0,479.74,3000.0,2992.0
2022-05-10,1036.0,479.78,3017.0,2960.0
2022-05-11,1008.0,479.8,3024.0,2936.0
2022-05-12,981.0,479.81,3032.0,2902.0
2022-05-13,956.0,479.83,3034.0,2873.0
2022-05-14,916.0,479.85,3034.0,2844.0
2022-05-15,892.0,479.88,3029.0,2816.0
2022-05-16,862.0,479.9,3015.0,2770.0
2022-05-17,837.0,479.9,2988.0,2716.0
2022-05-18,817.0,479.93,2972.0,2683.0
2022-05-19,794.0,479.94,2962.0,2645.0
2022-05-20,773.0,479.96,2950.0,2601.0
2022-05-21,753.0,479.99,2943.0,2561.0
2022-05-22,728.0,480.01,2924.0,2513.0
2022-05-23,705.0,480.02,2896.0,2448.0
2022-05-24,684.0,480.05,2872.0,2410.0
2022-05-25,659.0,480.07,2855.0,2358.0
2022-05-26,638.0,480.09,2830.0,2319.0
2022-05-27,616.0,480.11,2804.0,2277.0
2022-05-28,597.0,480.12,2773.0,2232.0
2022-05-29,579.0,480.12,2741.0,2188.0
2022-05-30,561.0,480.13,2718.0,2149.0
2022-05-31,544.0,480.15,2667.0,2105.0
2022-06-01,529.0,480.15,2628.0,2064.0
2022-06-02,514.0,480.16,2582.0,2018.0
2022-06-03,500.0,480.16,2537.0,1974.0
2022-06-04,488.0,480.16,2494.0,1929.0
2022-06-05,477.0,480.17,2463.0,1889.0
2022-06-06,468.0,480.17,2420.0,1855.0
2022-06-07,454.0,480.18,2376.0,1814.0
2022-06-08,448.0,480.18,2336.0,1773.0
2022-06-09,439.0,480.2,2292.0,1736.0
2022-06-10,430.0,480.2,2255.0,1703.0
2022-06-11,421.0,480.21,2212.0,1669.0
2022-06-12,412.0,480.2,2197.0,1626.0
2022-06-13,408.0,480.21,2128.0,1593.0
2022-06-14,400.0,480.21,2082.0,1555.0
2022-06-15,392.0,480.2,2046.0,1527.0
2022-06-16,385.0,480.2,2000.0,1496.0
2022-06-17,379.0,480.2,1959.0,1461.0
2022-06-18,372.0,480.2,1917.0,1429.0
2022-06-19,367.0,480.19,1872.0,1398.0
2022-06-20,361.0,480.18,1834.0,1377.0
2022-06-21,356.0,480.18,1786.0,1347.0
2022-06-22,346.0,480.18,1746.0,1315.0
2022-06-23,339.0,480.18,1700.0,1285.0
2022-06-24,335.0,480.19,1663.0,1250.0
2022-06-25,330.0,480.19,1624.0,1225.0
2022-06-26,326.0,480.19,1582.0,1194.0
2022-06-27,321.0,480.18,1545.0,1170.0
2022-06-28,316.0,480.18,1509.0,1140.0
2022-06-29,310.0,480.17,1472.0,1119.0
2022-06-30,306.0,480.15,1442.0,1097.0
2022-07-01,302.0,480.15,1405.0,1069.0
2022-07-02,298.0,480.14,1372.0,1048.0
2022-07-03,292.0,480.14,1341.0,1029.0
2022-07-04,289.0,480.13,1305.0,1007.0
2022-07-05,285.0,480.11,1273.0,985.0
2022-07-06,281.0,480.1,1239.0,956.0
2022-07-07,277.0,480.09,1204.0,938.0
2022-07-08,272.0,480.09,1162.0,916.0
2022-07-09,268.0,480.08,1133.0,896.0
2022-07-10,265.0,480.07,1099.0,878.0
2022-07-11,263.0,480.06,1070.0,860.0
2022-07-12,257.0,480.05,1042.0,839.0
2022-07-13,254.0,480.03,1011.0,818.0
2022-07-14,251.0,480.01,981.0,804.0
2022-07-15,247.0,480.0,955.0,786.0
2022-07-16,244.0,479.98,925.0,775.0
2022-07-17,239.0,479.96,896.0,764.0
2022-07-18,235.0,479.94,873.0,747.0
2022-07-19,233.0,479.91,849.0,730.0
2022-07-20,231.0,479.9,823.0,716.0
2022-07-21,227.0,479.89,803.0,706.0
2022-07-22,224.0,479.87,784.0,695.0
2022-07-23,222.0,479.86,767.0,680.0
2022-07-24,218.0,479.84,745.0,671.0
2022-07-25,213.0,479.81,730.0,658.0
2022-07-26,210.0,479.8,714.0,649.0
2022-07-27,207.0,479.78,700.0,638.0
2022-07-28,205.0,479.76,685.0,629.0
2022-07-29,203.0,479.74,672.0,619.0
2022-07-30,199.0,479.71,658.0,609.0
2022-07-31,197.0,479.7,645.0,600.0
2022-08-01,193.0,479.67,634.0,596.0
2022-08-02,190.0,479.64,620.0,586.0
2022-08-03,188.0,479.61,612.0,576.0
2022-08-04,186.0,479.58,601.0,569.0
2022-08-05,182.0,479.57,591.0,559.0
2022-08-06,180.0,479.56,585.0,549.0
2022-08-07,176.0,479.55,576.0,542.0
2022-08-08,173.0,479.53,568.0,536.0
2022-08-09,172.0,479.51,559.0,528.0
2022-08-10,169.0,479.49,554.0,524.0
2022-08-11,166.0,479.46,543.0,516.0
2022-08-12,163.0,479.43,536.0,509.0
2022-08-13,160.0,479.4,529.0,502.0
2022-08-14,159.0,479.38,522.0,498.0
2022-08-15,157.0,479.37,515.0,488.0
2022-08-16,154.0,479.34,509.0,484.0
2022-08-17,150.0,479.31,502.0,479.0
2022-08-18,148.0,479.28,499.0,473.0
2022-08-19,147.0,479.26,490.0,467.0
2022-08-20,144.0,479.24,482.0,463.0
2022-08-21,142.0,479.21,477.0,452.0
2022-08-22,139.0,479.19,469.0,448.0
2022-08-23,138.0,479.16,462.0,446.0
2022-08-24,136.0,479.12,458.0,439.0
2022-08-25,133.0,479.08,454.0,435.0
2022-08-26,132.0,479.05,452.0,427.0
2022-08-27,129.0,479.02,449.0,421.0
2022-08-28,127.0,478.99,446.0,420.0
2022-08-29,127.0,478.95,441.0,411.0
2022-08-30,126.0,478.92,436.0,406.0
2022-08-31,123.0,478.9,430.0,400.0
2022-09-01,120.0,478.87,425.0,397.0
2022-09-02,118.0,478.84,410.0,394.0
2022-09-03,118.0,478.82,409.0,388.0
2022-09-04,117.0,478.79,408.0,384.0
2022-09-05,115.0,478.76,404.0,379.0
2022-09-06,114.0,478.75,399.0,375.0
2022-09-07,112.0,478.72,396.0,372.0
2022-09-08,110.0,478.69,390.0,364.0
2022-09-09,109.0,478.66,388.0,359.0
2022-09-10,108.0,478.64,383.0,358.0
2022-09-11,106.0,478.62,378.0,354.0
2022-09-12,105.0,478.59,375.0,351.0
2022-09-13,104.0,478.57,370.0,345.0
2022-09-14,101.0,478.52,364.0,340.0
2022-09-15,101.0,478.45,360.0,335.0
2022-09-16,100.0,478.4,357.0,332.0
2022-09-17,99.0,478.38,354.0,328.0
2022-09-18,98.0,478.36,351.0,327.0
2022-09-19,96.0,478.34,348.0,323.0
2022-09-20,93.0,478.33,345.0,327.0
2022-09-21,96.0,478.32,340.0,315.0
2022-09-22,94.0,478.31,339.0,314.0
2022-09-23,93.0,478.29,334.0,311.0
2022-09-24,92.0,478.26,333.0,308.0
2022-09-25,91.0,478.21,328.0,303.0
2022-09-26,91.0,478.17,325.0,301.0
2022-09-27,90.0,478.12,323.0,296.0
2022-09-28,90.0,478.08,318.0,296.0
2022-09-29,90.0,478.03,313.0,293.0
2022-09-30,91.0,477.97,309.0,291.0
2022-10-01,91.0,477.93,308.0,287.0
2022-10-02,91.0,477.9,305.0,282.0
2022-10-03,90.0,477.87,303.0,280.0
2022-10-04,89.0,477.84,301.0,279.0
2022-10-05,89.0,477.81,296.0,278.0
2022-10-06,88.0,477.77,294.0,278.0
2022-10-07,88.0,477.73,293.0,276.0
2022-10-08,86.0,477.69,289.0,275.0
2022-10-09,84.0,477.67,286.0,273.0
2022-10-10,83.0,477.64,283.0,269.0
2022-10-11,81.0,477.6,283.0,265.0
2022-10-12,80.0,477.56,280.0,259.0
2022-10-13,79.0,477.53,279.0,258.0
2022-10-14,76.0,477.49,278.0,256.0
2022-10-15,75.0,477.46,276.0,254.0
2022-10-16,72.0,477.42,274.0,252.0
2022-10-17,70.0,477.38,270.0,247.0
2022-10-18,70.0,477.34,270.0,243.0
2022-10-19,68.0,477.31,268.0,243.0
2022-10-20,67.0,477.28,267.0,242.0
2022-10-21,65.0,477.24,265.0,240.0
2022-10-22,63.0,477.21,262.0,236.0
2022-10-23,63.0,477.19,259.0,232.0
2022-10-24,64.0,477.15,257.0,228.0
2022-10-25,62.0,477.12,256.0,226.0
2022-10-26,61.0,477.08,256.0,223.0
2022-10-27,61.0,477.04,251.0,217.0
2022-10-28,61.0,477.01,247.0,216.0
2022-10-29,60.0,476.98,245.0,216.0
2022-10-30,59.0,476.94,242.0,215.0
2022-10-31,60.0,476.9,241.0,216.0
2022-11-01,63.0,476.85,238.0,213.0
2022-11-02,63.0,476.82,248.0,223.0
2022-11-03,66.0,476.79,251.0,216.0
2022-11-04,68.0,476.76,253.0,220.0
2022-11-05,70.0,476.72,248.0,215.0
2022-11-06,72.0,476.7,251.0,224.0
2022-11-07,73.0,476.68,257.0,229.0
2022-11-08,76.0,476.66,249.0,222.0
2022-11-09,76.0,476.64,246.0,223.0
2022-11-10,83.0,476.62,247.0,231.0
2022-11-11,87.0,476.58,245.0,236.0
2022-11-12,90.0,476.55,247.0,247.0
2022-11-13,93.0,476.52,253.0,259.0
2022-11-14,98.0,476.51,251.0,266.0
2022-11-15,101.0,476.49,253.0,288.0
2022-11-16,105.0,476.46,259.0,302.0
2022-11-17,106.0,476.43,271.0,293.0
2022-11-18,107.0,476.4,275.0,301.0
2022-11-19,113.0,476.38,280.0,310.0
2022-11-20,114.0,476.35,287.0,315.0
2022-11-21,114.0,476.31,291.0,318.0
2022-11-22,119.0,476.27,295.0,320.0
2022-11-23,119.0,476.24,298.0,324.0
2022-11-24,118.0,476.19,305.0,323.0
2022-11-25,122.0,476.16,309.0,339.0
2022-11-26,130.0,476.13,314.0,351.0
2022-11-27,124.0,476.1,321.0,351.0
2022-11-28,133.0,476.09,337.0,363.0
2022-11-29,144.0,476.05,340.0,359.0
2022-11-30,157.0,476.03,345.0,361.0
2022-12-01,169.0,475.99,345.0,367.0
2022-12-02,180.0,475.97,348.0,369.0
2022-12-03,193.0,475.96,347.0,372.0
2022-12-04,205.0,475.94,344.0,375.0
2022-12-05,215.0,475.92,345.0,379.0
2022-12-06,221.0,475.9,348.0,382.0
2022-12-07,228.0,475.88,352.0,397.0
2022-12-08,248.0,475.85,354.0,404.0
2022-12-09,252.0,475.83,367.0,407.0
2022-12-10,252.0,475.81,372.0,431.0
2022-12-11,257.0,475.8,390.0,431.0
2022-12-12,269.0,475.78,397.0,440.0
2022-12-13,273.0,475.76,401.0,452.0
2022-12-14,275.0,475.75,402.0,456.0
2022-12-15,277.0,475.74,407.0,460.0
2022-12-16,274.0,475.74,413.0,469.0
2022-12-17,272.0,475.73,442.0,499.0
2022-12-18,269.0,475.73,446.0,487.0
2022-12-19,269.0,475.74,451.0,494.0
2022-12-20,274.0,475.73,458.0,500.0
2022-12-21,263.0,475.72,459.0,507.0
2022-12-22,256.0,475.72,461.0,525.0
2022-12-23,270.0,475.72,463.0,531.0
2022-12-24,256.0,475.7,467.0,534.0
2022-12-25,261.0,475.68,468.0,542.0
2022-12-26,270.0,475.67,476.0,541.0
2022-12-27,337.0,475.65,482.0,545.0
2022-12-28,365.0,475.63,483.0,552.0
2022-12-29,398.0,475.62,487.0,553.0
2022-12-30,413.0,475.6,492.0,560.0
2022-12-31,433.0,475.6,499.0,563.0
2023-01-01,489.0,475.61,502.0,569.0
2023-01-02,538.0,475.63,521.0,584.0
2023-01-03,571.0,475.66,530.0,587.0
2023-01-04,590.0,475.68,525.0,596.0
2023-01-05,605.0,475.68,534.0,600.0
2023-01-06,621.0,475.69,536.0,610.0
2023-01-07,637.0,475.7,586.0,613.0
2023-01-08,643.0,475.72,564.0,624.0
2023-01-09,654.0,475.73,560.0,638.0
2023-01-10,653.0,475.75,559.0,643.0
2023-01-11,651.0,475.78,570.0,652.0
2023-01-12,672.0,475.79,572.0,666.0
2023-01-13,684.0,475.8,579.0,672.0
2023-01-14,741.0,475.8,585.0,685.0
2023-01-15,795.0,475.81,594.0,700.0
2023-01-16,869.0,475.83,601.0,710.0
2023-01-17,898.0,475.83,606.0,726.0
2023-01-18,963.0,475.83,613.0,750.0
2023-01-19,1053.0,475.84,627.0,761.0
2023-01-20,1147.0,475.85,657.0,768.0
2023-01-21,1451.0,475.87,664.0,796.0
2023-01-22,1715.0,475.89,680.0,833.0
2023-01-23,1879.0,475.93,694.0,855.0
2023-01-24,2075.0,475.99,745.0,890.0
2023-01-25,2219.0,476.16,772.0,913.0
2023-01-26,2334.0,476.28,781.0,918.0
2023-01-27,2338.0,476.44,790.0,931.0
2023-01-28,2266.0,476.49,806.0,976.0
2023-01-29,2255.0,476.51,823.0,988.0
2023-01-30,2170.0,476.53,836.0,1011.0
2023-01-31,2061.0,476.56,860.0,1040.0
2023-02-01,1966.0,476.58,890.0,1089.0
2023-02-02,1887.0,476.62,928.0,1115.0
2023-02-03,1819.0,476.65,952.0,1167.0
2023-02-04,1748.0,476.67,978.0,1232.0
2023-02-05,1700.0,476.68,1006.0,1315.0
2023-02-06,1673.0,476.7,1022.0,1419.0
2023-02-07,1640.0,476.7,1039.0,1575.0
2023-02-08,1724.0,476.71,1054.0,1748.0
2023-02-09,1738.0,476.73,1072.0,1969.0
2023-02-10,1708.0,476.76,1111.0,2151.0
2023-02-11,1691.0,476.78,1140.0,2328.0
2023-02-12,1691.0,476.78,1179.0,2480.0
2023-02-13,1681.0,476.79,1218.0,2577.0
2023-02-14,1648.0,476.8,1264.0,2647.0
2023-02-15,1608.0,476.83,1323.0,2713.0
2023-02-16,1538.0,476.85,1412.0,2744.0
2023-02-17,1461.0,476.89,1528.0,2785.0
2023-02-18,1396.0,476.95,1690.0,2785.0
2023-02-19,1342.0,477.04,1909.0,2785.0
2023-02-20,1289.0,477.12,2023.0,2773.0
2023-02-21,1241.0,477.17,2167.0,2749.0
2023-02-22,1204.0,477.23,2240.0,2730.0
2023-02-23,1197.0,477.26,2284.0,2716.0
2023-02-24,1192.0,477.31,2325.0,2706.0
2023-02-25,1171.0,477.38,2376.0,2728.0
2023-02-26,1141.0,477.43,2416.0,2723.0
2023-02-27,1114.0,477.48,2449.0,2704.0
2023-02-28,1100.0,477.51,2463.0,2704.0
2023-03-01,1083.0,477.54,2483.0,2704.0
2023-03-02,1067.0,477.57,2519.0,2694.0
2023-03-03,1052.0,477.59,2539.0,2692.0
2023-03-04,1036.0,477.61,2550.0,2692.0
2023-03-05,1012.0,477.65,2564.0,2690.0
2023-03-06,992.0,477.68,2569.0,2678.0
2023-03-07,985.0,477.73,2578.0,2678.0
2023-03-08,983.0,477.76,2580.0,2633.0
2023-03-09,973.0,477.8,2580.0,2573.0
2023-03-10,966.0,477.83,2582.0,2564.0
2023-03-11,960.0,477.85,2578.0,2536.0
2023-03-12,953.0,477.88,2573.0,2508.0
2023-03-13,945.0,477.9,2562.0,2458.0
2023-03-14,940.0,477.93,2546.0,2435.0
2023-03-15,941.0,477.97,2535.0,2389.0
2023-03-16,936.0,478.01,2530.0,2367.0
2023-03-17,934.0,478.05,2519.0,2333.0
2023-03-18,925.0,478.1,2512.0,2306.0
2023-03-19,924.0,478.12,2510.0,2283.0
2023-03-20,926.0,478.14,2498.0,2246.0
2023-03-21,925.0,478.17,2465.0,2230.0
2023-03-22,938.0,478.19,2447.0,2221.0
2023-03-23,920.0,478.23,2425.0,2212.0
2023-03-24,918.0,478.27,2407.0,2219.0
2023-03-25,943.0,478.29,2396.0,2204.0
2023-03-26,976.0,478.32,2376.0,2179.0
2023-03-27,1012.0,478.35,2354.0,2157.0
2023-03-28,1056.0,478.38,2330.0,2129.0
2023-03-29,1095.0,478.42,2312.0,2127.0
2023-03-30,1151.0,478.46,2290.0,2111.0
2023-03-31,1207.0,478.49,2271.0,2088.0
2023-04-01,1350.0,478.51,2255.0,2062.0
2023-04-02,1479.0,478.53,2240.0,2051.0
2023-04-03,1615.0,478.56,2227.0,2021.0
2023-04-04,1716.0,478.58,2206.0,2008.0
2023-04-05,1895.0,478.59,2182.0,1993.0
2023-04-06,2103.0,478.6,2165.0,1976.0
2023-04-07,2275.0,478.62,2152.0,1954.0
2023-04-08,2417.0,478.64,2135.0,1942.0
2023-04-09,2548.0,478.67,2114.0,1925.0
2023-04-10,2595.0,478.7,2086.0,1902.0
2023-04-11,2603.0,478.73,2069.0,1899.0
2023-04-12,2586.0,478.75,2052.0,1893.0
2023-04-13,2574.0,478.79,2031.0,1887.0
2023-04-14,2586.0,478.8,2019.0,1878.0
2023-04-15,2614.0,478.82,2000.0,1872.0
2023-04-16,2597.0,478.83,1979.0,1872.0
2023-04-17,2565.0,478.85,1967.0,1872.0
2023-04-18,2485.0,478.86,1948.0,1878.0
2023-04-19,2430.0,478.86,1938.0,1893.0
2023-04-20,2328.0,478.87,1924.0,1906.0
2023-04-21,2235.0,478.88,1913.0,1923.0
2023-04-22,2146.0,478.9,1899.0,1950.0
2023-04-23,2073.0,478.91,1891.0,1993.0
2023-04-24,2003.0,478.92,1883.0,2040.0
2023-04-25,1955.0,478.93,1879.0,2077.0
2023-04-26,1906.0,478.95,1872.0,2129.0
2023-04-27,1845.0,478.96,1870.0,2188.0
2023-04-28,1776.0,478.97,1870.0,2237.0
2023-04-29,1700.0,478.98,1874.0,2301.0
2023-04-30,1631.0,478.99,1885.0,2358.0
2023-05-01,1582.0,479.0,1893.0,2419.0
2023-05-02,1518.0,479.02,1917.0,2478.0
2023-05-03,1453.0,479.03,1932.0,2529.0
2023-05-04,1404.0,479.04,1954.0,2575.0
2023-05-05,1356.0,479.05,1990.0,2650.0
2023-05-06,1317.0,479.06,2023.0,2713.0
2023-05-07,1270.0,479.07,2057.0,2749.0
2023-05-08,1223.0,479.08,2095.0,2789.0
2023-05-09,1189.0,479.09,2135.0,2816.0
2023-05-10,1151.0,479.1,2182.0,2847.0
2023-05-11,1119.0,479.11,2216.0,2856.0
2023-05-12,1081.0,479.13,2266.0,2856.0
2023-05-13,1061.0,479.15,2308.0,2856.0
2023-05-14,1021.0,479.19,2356.0,2844.0
2023-05-15,998.0,479.21,2400.0,2840.0
2023-05-16,969.0,479.23,2447.0,2825.0
2023-05-17,941.0,479.23,2494.0,2799.0
2023-05-18,924.0,479.25,2532.0,2770.0
2023-05-19,887.0,479.27,2566.0,2737.0
2023-05-20,863.0,479.28,2610.0,2704.0
2023-05-21,842.0,479.3,2635.0,2671.0
2023-05-22,817.0,479.32,2662.0,2626.0
2023-05-23,794.0,479.34,2685.0,2582.0
2023-05-24,772.0,479.35,2701.0,2543.0
2023-05-25,750.0,479.36,2713.0,2517.0
2023-05-26,728.0,479.38,2715.0,2458.0
2023-05-27,704.0,479.41,2718.0,2403.0
2023-05-28,684.0,479.44,2708.0,2349.0
2023-05-29,665.0,479.46,2690.0,2310.0
2023-05-30,643.0,479.5,2674.0,2268.0
2023-05-31,627.0,479.53,2658.0,2217.0
2023-06-01,610.0,479.58,2635.0,2173.0
2023-06-02,593.0,479.61,2612.0,2116.0
2023-06-03,576.0,479.63,2584.0,2081.0
2023-06-04,563.0,479.65,2548.0,2038.0
2023-06-05,545.0,479.67,2514.0,1991.0
2023-06-06,536.0,479.69,2480.0,1950.0
2023-06-07,521.0,479.7,2445.0,1902.0
2023-06-08,509.0,479.71,2409.0,1858.0
2023-06-09,496.0,479.73,2369.0,1824.0
2023-06-10,486.0,479.76,2330.0,1783.0
2023-06-11,477.0,479.79,2295.0,1742.0
2023-06-12,467.0,479.81,2257.0,1705.0
2023-06-13,458.0,479.84,2212.0,1671.0
2023-06-14,447.0,479.87,2167.0,1626.0
2023-06-15,438.0,479.89,2122.0,1593.0
2023-06-16,429.0,479.89,2082.0,1555.0
2023-06-17,420.0,479.9,2040.0,1522.0
2023-06-18,412.0,479.91,1998.0,1494.0
2023-06-19,405.0,479.91,1959.0,1469.0
2023-06-20,398.0,479.92,1919.0,1432.0
2023-06-21,392.0,479.92,1874.0,1404.0
2023-06-22,384.0,479.92,1836.0,1381.0
2023-06-23,376.0,479.93,1790.0,1343.0
2023-06-24,369.0,479.93,1754.0,1323.0
2023-06-25,364.0,479.93,1716.0,1296.0
2023-06-26,360.0,479.93,1675.0,1263.0
2023-06-27,348.0,479.92,1634.0,1245.0
2023-06-28,341.0,479.91,1593.0,1217.0
2023-06-29,334.0,479.91,1557.0,1196.0
2023-06-30,329.0,479.92,1521.0,1169.0
2023-07-01,324.0,479.93,1485.0,1140.0
2023-07-02,320.0,479.93,1451.0,1119.0
2023-07-03,312.0,479.94,1414.0,1099.0
2023-07-04,307.0,479.93,1383.0,1080.0
2023-07-05,302.0,479.93,1350.0,1052.0
2023-07-06,296.0,479.93,1316.0,1033.0
2023-07-07,290.0,479.92,1282.0,1011.0
2023-07-08,286.0,479.91,1250.0,995.0
2023-07-09,281.0,479.91,1218.0,965.0
2023-07-10,277.0,479.91,1162.0,949.0
2023-07-11,270.0,479.91,1145.0,924.0
2023-07-12,265.0,479.9,1116.0,906.0
2023-07-13,261.0,479.89,1099.0,890.0
2023-07-14,258.0,479.89,1059.0,867.0
2023-07-15,254.0,479.88,1032.0,852.0
2023-07-16,251.0,479.88,1002.0,831.0
2023-07-17,246.0,479.87,976.0,815.0
2023-07-18,241.0,479.87,950.0,798.0
2023-07-19,239.0,479.85,923.0,783.0
2023-07-20,236.0,479.83,901.0,766.0
2023-07-21,231.0,479.81,888.0,750.0
2023-07-22,227.0,479.79,851.0,736.0
2023-07-23,223.0,479.78,831.0,721.0
2023-07-24,220.0,479.76,806.0,707.0
2023-07-25,217.0,479.75,784.0,695.0
2023-07-26,214.0,479.74,766.0,678.0
2023-07-27,210.0,479.71,747.0,669.0
2023-07-28,207.0,479.7,729.0,658.0
2023-07-29,203.0,479.69,710.0,647.0
2023-07-30,201.0,479.68,697.0,635.0
2023-07-31,197.0,479.66,675.0,626.0
2023-08-01,193.0,479.65,665.0,613.0
2023-08-02,190.0,479.64,650.0,605.0
2023-08-03,187.0,479.64,637.0,599.0
2023-08-04,184.0,479.63,627.0,587.0
2023-08-05,181.0,479.62,616.0,577.0
2023-08-06,179.0,479.61,605.0,570.0
2023-08-07,176.0,479.61,597.0,563.0
2023-08-08,173.0,479.6,587.0,559.0
2023-08-09,170.0,479.59,579.0,553.0
2023-08-10,166.0,479.58,567.0,542.0
2023-08-11,164.0,479.57,562.0,532.0
2023-08-12,161.0,479.56,554.0,525.0
2023-08-13,159.0,479.55,547.0,520.0
2023-08-14,154.0,479.54,536.0,511.0
2023-08-15,154.0,479.53,530.0,503.0
2023-08-16,151.0,479.51,526.0,498.0
2023-08-17,148.0,479.49,517.0,494.0
2023-08-18,147.0,479.47,512.0,487.0
2023-08-19,144.0,479.46,505.0,480.0
2023-08-20,142.0,479.45,500.0,477.0
2023-08-21,140.0,479.44,493.0,471.0
2023-08-22,139.0,479.42,487.0,463.0
2023-08-23,136.0,479.41,481.0,457.0
2023-08-24,133.0,479.39,476.0,452.0
2023-08-25,132.0,479.37,469.0,450.0
2023-08-26,129.0,479.35,463.0,439.0
2023-08-27,128.0,479.34,457.0,434.0
2023-08-28,125.0,479.33,446.0,431.0
2023-08-29,123.0,479.31,444.0,423.0
2023-08-30,122.0,479.29,439.0,421.0
2023-08-31,119.0,479.26,439.0,418.0
2023-09-01,118.0,479.23,436.0,413.0
2023-09-02,116.0,479.21,432.0,409.0
2023-09-03,113.0,479.19,425.0,402.0
2023-09-04,112.0,479.16,414.0,398.0
2023-09-05,109.0,479.14,409.0,393.0
2023-09-06,109.0,479.12,409.0,389.0
2023-09-07,108.0,479.11,405.0,385.0
2023-09-08,106.0,479.09,399.0,382.0
